ID,Nombre,Goles,Foto,DefaultFoto
8902,Pastor Echinoppe,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\8902.jpg,True
8903,Miguel Benincasa,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\8903.jpg,True
8904,Maggio,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\8904.jpg,True
8905,Fredda,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\8905.jpg,True
8906,Jerques,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\8906.jpg,True
8907,Felipe Mauri,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\8907.jpg,True
8908,Boggiano,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\8908.jpg,True
8910,Flores,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\8910.jpg,True
8912,Villani,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\8912.jpg,True
8913,Pedro Zingone,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\8913.jpg,True
8916,Orizzia,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\8916.jpg,True
8917,Aizpur,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\8917.jpg,True
9890,Domingo Barenchi,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9890.jpg,True
9891,Josef Koreim,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9891.jpg,True
9892,Miguel Leva,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9892.jpg,True
9893,Luis Brandón,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9893.jpg,True
9894,Nelson Castelucci,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9894.jpg,True
9895,Figueroa,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9895.jpg,True
9896,Luis Alberto Deagustini,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9896.jpg,True
9897,Reisch,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9897.jpg,True
9898,Brunereau,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9898.jpg,True
9899,Aster,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9899.jpg,True
9900,Juan Santillán,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9900.jpg,True
9901,Godoy,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9901.jpg,True
9902,Juan Risso,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9902.jpg,True
9903,Mito,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9903.jpg,True
9904,Carracedo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9904.jpg,True
9905,Ondino Victor Viera Freitas,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9905.jpg,True
9906,Gerónimo Enciso,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9906.jpg,True
9907,Apaulazza,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9907.jpg,True
9908,Pucciarelli,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9908.jpg,True
9909,Morelli,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9909.jpg,True
9910,Teodoro Pedroza,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9910.jpg,True
9911,Marquesano,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9911.jpg,True
9912,Olivera,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9912.jpg,True
9913,Mario Luis Cozzolino Prisco,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9913.jpg,True
9915,Osvaldinho,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9915.jpg,True
9916,Smith,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9916.jpg,True
9917,De los Santos,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9917.jpg,True
9918,Francisco Ochiussi,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9918.jpg,True
9919,Luis Laxalde,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9919.jpg,True
9920,Luis Balparda,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9920.jpg,True
9921,Anzueta,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\9921.jpg,True
10922,Germinal Armelini,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10922.jpg,True
10923,Negreira,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10923.jpg,True
10924,J. Funes,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10924.jpg,True
10925,José Otegui,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10925.jpg,True
10926,Francisco Migales,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10926.jpg,True
10927,Didier Borges,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10927.jpg,True
10928,Kristian Burgos,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10928.jpg,False
10929,Raúl Lema,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10929.jpg,True
10930,Tomás Bentancor,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10930.jpg,True
10931,Chukwemeka Amakor,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10931.jpg,False
10932,Raúl Delle Ducca,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10932.jpg,True
10933,Piendibene Cardozo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10933.jpg,True
10934,Víctor Gallo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10934.jpg,True
10935,Eduardo Freire,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10935.jpg,True
10937,Andrés Acuña,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10937.jpg,True
10938,J. Lazcano,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10938.jpg,True
10939,Jorge Armúa,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10939.jpg,True
10940,José Gambetta,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10940.jpg,True
10941,Luis Laidlaw,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10941.jpg,True
10942,Luis Fierro,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10942.jpg,True
10943,José Lujambio,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10943.jpg,True
10944,N. Moreno,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10944.jpg,True
10945,Jorge La Paz,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10945.jpg,True
10946,Jorge Milatos,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10946.jpg,True
10947,Elías Bettega,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10947.jpg,True
10948,Rubén Maio,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10948.jpg,True
10949,Albérico Cuevas,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10949.jpg,True
10950,Pedro Bonomi,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10950.jpg,True
10951,Luis Lozada,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10951.jpg,True
10952,Adolfo Mengler,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10952.jpg,True
10953,Pedro Pittamiglio,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10953.jpg,True
10954,Walter Ballesteros,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10954.jpg,True
10955,Julio Fernández,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10955.jpg,True
10956,Carlos Romero,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10956.jpg,True
10957,Carlos Acevedo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10957.jpg,True
10958,Juan Martínez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10958.jpg,True
10959,Rodolfo Olivera,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10959.jpg,True
10960,José Rodríguez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10960.jpg,True
10962,Nelson Belén,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10962.jpg,True
10963,Roland Moor,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10963.jpg,False
10964,Fermín Héctor Albarracín,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10964.jpg,True
10965,Manuel Gómez,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10965.jpg,True
10966,Romualdo Pessina,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10966.jpg,True
10967,Walter Surraco,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10967.jpg,False
10968,Iris Cardozo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10968.jpg,True
10969,Wenceslao Majewski,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10969.jpg,True
10970,Juan González Longeau,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10970.jpg,True
10971,Goncálvez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10971.jpg,True
10972,Julio González Montemurro,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10972.jpg,False
10973,Rubí Mombelli,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10973.jpg,True
10974,Tulio De los Santos,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10974.jpg,True
10975,Roberto Santoro,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10975.jpg,True
10976,Fernando Varela,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10976.jpg,True
10978,Schenone,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10978.jpg,True
10979,Elbio Perdomo,3,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10979.jpg,True
10980,A. Longo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10980.jpg,True
10981,C. Rizzo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10981.jpg,True
10982,Hugo Daniel Quevedo Falcón,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10982.jpg,False
10983,Juan Burgos,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10983.jpg,True
10984,Juan Geremías,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10984.jpg,True
10985,Gustavo Villasantes,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10985.jpg,True
10986,Paulo Mariani,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10986.jpg,True
10987,Orlando Gutiérrez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10987.jpg,True
10988,Raúl Álvarez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10988.jpg,True
10989,Hugo Melgarejo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10989.jpg,True
10990,Jorge Filomeno,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10990.jpg,True
10991,Emanuel Gularte Méndez,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10991.jpg,False
10992,Víctor Rovella,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10992.jpg,True
10993,Milton Pintos,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10993.jpg,True
10994,José Luis Pini,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10994.jpg,True
10995,Fernando Menini,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10995.jpg,True
10996,Horacio Raúl Baldessari Guntero,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\10996.jpg,False
11996,Luis Catáneo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\11996.jpg,True
11997,Washington Julio Rodríguez,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\11997.jpg,True
11998,Ruben Sánchez,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\11998.jpg,True
11999,Fernando Arduino,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\11999.jpg,False
12000,Rijar Domínguez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12000.jpg,True
12001,Ricardo Davies,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12001.jpg,True
12002,Jorge Sánchez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12002.jpg,True
12003,Eduardo Flores,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12003.jpg,True
12004,Ramón Núñez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12004.jpg,True
12005,Raúl Álvarez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12005.jpg,True
12006,Ferreira,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12006.jpg,True
12008,Nildo Núñez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12008.jpg,True
12009,Tenant,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12009.jpg,True
12010,Ruben Bertín,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12010.jpg,True
12011,Juan José Mattera,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12011.jpg,True
12012,Julio César Rodríguez Duarte,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12012.jpg,False
12013,Ángel Calabria,2,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12013.jpg,True
12014,Eduardo De María,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12014.jpg,True
12015,Juan Carlos Borteiro,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12015.jpg,False
12016,Gino Zanin,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12016.jpg,True
12017,Rubí Da Luz,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12017.jpg,True
12018,Jorge Da Costa,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12018.jpg,True
12020,Nelson Borderes,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12020.jpg,True
12021,Miguel Ibero,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12021.jpg,True
12022,José Franqui,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12022.jpg,True
12023,Carlos Jurado,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12023.jpg,True
12024,Jorge Leonardo García,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12024.jpg,False
12025,Juan Pérez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12025.jpg,True
12026,J. De Biase,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12026.jpg,True
12027,Videla,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12027.jpg,True
12028,Oviedo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12028.jpg,True
12029,Amaro,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12029.jpg,True
12030,Jakob,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12030.jpg,True
12031,Herrera,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12031.jpg,True
12032,I. Burgueño,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12032.jpg,True
12033,R. Matta,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12033.jpg,True
12034,Brayan Josué Cortés Fernández,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12034.jpg,False
12035,Marcelino Ñamandú Arias (a prueba),0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12035.jpg,False
12036,Domingo Estéffani,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12036.jpg,True
12037,Roberto Escalante,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12037.jpg,True
12038,José Ross,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12038.jpg,True
12040,Arnoldo Labella,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12040.jpg,True
12041,Luis Alberto Aguerre,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12041.jpg,True
12042,Víctor Bataini,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12042.jpg,True
12043,Iván Morales,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12043.jpg,True
12044,Alcides Tomás Bat,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12044.jpg,True
12045,Luis Angrissani,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12045.jpg,True
12046,Jorge Trianón,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12046.jpg,True
12047,Juan Labanca,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12047.jpg,True
12048,Ruben Vigo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12048.jpg,True
12049,Oscar Murillo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\12049.jpg,True
13044,Sergio Cantellán,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\13044.jpg,True
13045,G. Medina,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\13045.jpg,True
13046,Eduardo Aguilar,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\13046.jpg,True
13047,Miguel Álvez,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\13047.jpg,True
13048,Carlos María Ravel,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\13048.jpg,True
13049,Juan Carlos Gentini,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\13049.jpg,True
13050,Luis Leandro Díaz Bidarte,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\13050.jpg,False
13051,Julio Moressi,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\13051.jpg,True
13052,Granoche,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\13052.jpg,True
13053,Abreo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\13053.jpg,True
13054,Ovidio Pedernera,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\13054.jpg,True
13055,José Emilio Mitrovic,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\13055.jpg,False
13056,Pablo Joel Nongoy Sejas,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\13056.jpg,False
13057,Roberto Giachini,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\13057.jpg,True
13058,Walter Pinato,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\13058.jpg,True
13059,Richard Forlán,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\13059.jpg,True
13060,Hugo Silva,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\13060.jpg,True
13061,Héctor Molina,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\13061.jpg,True
13062,Vaga,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\13062.jpg,True
14062,Adhemar Beato,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14062.jpg,True
14063,Raúl Curbelo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14063.jpg,True
14064,Aldo Langone,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14064.jpg,True
14065,Huelmo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14065.jpg,True
14066,Añón,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14066.jpg,True
14067,Finozzi,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14067.jpg,True
14068,Beltrán,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14068.jpg,True
14069,Bergamasco,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14069.jpg,True
14070,Edison Da Silva,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14070.jpg,True
14071,Mario Cor,1,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14071.jpg,True
14072,Martín Garabedian,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14072.jpg,True
14073,Jorge Martínez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14073.jpg,True
14074,Jorge Cardaccio,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14074.jpg,True
14075,Fernández,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14075.jpg,True
14076,Daniel Martínez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14076.jpg,True
14077,Joaquín Amoedo,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14077.jpg,False
14078,Jefferson Farías,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14078.jpg,False
14079,Joaquín Navarro,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14079.jpg,False
14080,Néstor Melo Ferreira,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14080.jpg,False
14081,Yonathan Javier López Sabarros,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14081.jpg,False
14082,Gonzalo García,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14082.jpg,False
14083,Jorge Restelli,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14083.jpg,True
14084,Fredy Loustanou,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14084.jpg,True
14085,Oscar Rufinetti,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14085.jpg,True
14086,Luquez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14086.jpg,True
14087,Bongiovani,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14087.jpg,True
14088,Edgardo Martínez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14088.jpg,True
14089,Rosas,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14089.jpg,True
14090,Aguiar,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14090.jpg,True
14091,Castro,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14091.jpg,True
14092,Daniel Alzogaray,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14092.jpg,True
14093,Claudio Lazcano,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14093.jpg,True
14094,Miguel Rodríguez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14094.jpg,True
14095,Forlán,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14095.jpg,True
14096,Marcelo Barrutti (a prueba),0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\14096.jpg,True
15095,Manuel Keosseián,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\15095.jpg,True
15096,Adrián Romero,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\15096.jpg,True
15097,Wilson Lagos,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\15097.jpg,False
15098,Elio Rodríguez,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\15098.jpg,True
15099,Daniel Sagioratto,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\15099.jpg,True
15100,Víctor Rial,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\15100.jpg,True
15101,Pedro Ballestrino,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\15101.jpg,True
15103,Seigal,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\15103.jpg,True
15104,Paulo Piris Santana,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\15104.jpg,False
15105,Charquero,0,c:\xampp\htdocs\Libros\proyect_1891\src\..\data\images\15105.jpg,True
